uid,tid,ft,y
1716,12,11,11.978168487548828
1717,1,12,11.541675567626953
1717,2,12,11.564901351928711
1717,3,12,11.61622428894043
1717,4,12,11.56904411315918
1717,5,12,11.552618980407715
1717,6,12,11.470320701599121
1717,7,12,11.500823974609375
1717,8,12,11.484272003173828
1717,9,12,11.461365699768066
1717,10,12,11.518360137939453
1717,11,12,11.56249713897705
1717,12,12,11.60542106628418
1718,1,4,11.901769638061523
1718,2,4,11.996223449707031
1718,3,4,12.065671920776367
1718,4,4,11.986307144165039
1718,5,4,12.06001091003418
1718,6,4,12.136956214904785
1718,7,4,12.158878326416016
1718,8,4,12.272703170776367
1718,9,4,12.27946662902832
1718,10,4,12.339202880859375
1718,11,4,10.977789878845215
1718,12,4,12.33484172821045
1719,1,12,11.907859802246094
1719,2,12,12.155686378479004
1719,3,12,12.244016647338867
1719,4,12,12.220735549926758
1719,5,12,12.138456344604492
1719,6,12,12.150907516479492
1719,7,12,12.130509376525879
1719,8,12,12.155693054199219
1719,9,12,12.202049255371094
1719,10,12,12.385336875915527
1719,11,12,12.489269256591797
1719,12,12,12.642119407653809
1720,1,8,9.277607917785645
1720,2,8,9.214899063110352
1720,3,8,9.478991508483887
1720,4,8,9.513944625854492
1720,5,8,9.571640968322754
1720,6,8,9.490972518920898
1720,7,8,9.523885726928711
1720,8,8,9.529587745666504
1720,9,8,9.612525939941406
1720,10,8,9.484919548034668
1720,11,8,9.796551704406738
1720,12,8,9.965937614440918
1721,1,5,13.029365539550781
1721,2,5,12.776986122131348
1721,3,5,13.248786926269531
1721,4,5,12.736612319946289
1721,5,5,12.954172134399414
1721,6,5,13.048784255981445
1721,7,5,13.047231674194336
1721,8,5,13.029273986816406
1721,9,5,13.157356262207031
1721,10,5,13.156427383422852
1721,11,5,13.339317321777344
1721,12,5,13.406968116760254
1722,1,11,10.070255279541016
1722,2,11,10.333151817321777
1722,3,11,10.451772689819336
1722,4,11,10.413915634155273
1722,5,11,10.514997482299805
1722,6,11,10.45897388458252
1722,7,11,10.613373756408691
1722,8,11,10.762564659118652
1722,9,11,10.52195930480957
1722,10,11,10.827324867248535
1722,11,11,10.836057662963867
1722,12,11,11.10756778717041
1723,1,11,12.360629081726074
1723,2,11,12.331399917602539
1723,3,11,12.373274803161621
1723,4,11,12.37479019165039
1723,5,11,12.423584938049316
1723,6,11,12.704623222351074
1723,7,11,12.745196342468262
1723,8,11,12.731346130371094
1723,9,11,12.737679481506348
1723,10,11,12.689972877502441
1723,11,11,12.693876266479492
1723,12,11,12.818937301635742
1724,1,12,11.111824035644531
1724,2,12,11.063143730163574
1724,3,12,11.075861930847168
1724,4,12,11.222626686096191
1724,5,12,11.062614440917969
1724,6,12,11.470072746276855
1724,7,12,11.617314338684082
1724,8,12,11.975152969360352
1724,9,12,11.899418830871582
1724,10,12,11.984973907470703
1724,11,12,11.928811073303223
1724,12,12,11.861200332641602
1725,1,11,10.7509183883667
1725,2,11,10.731009483337402
1725,3,11,10.778790473937988
1725,4,11,10.745275497436523
1725,5,11,10.756893157958984
1725,6,11,10.955541610717773
1725,7,11,10.892533302307129
1725,8,11,10.904911994934082
1725,9,11,10.93735408782959
1725,10,11,10.958907127380371
1725,11,11,11.071728706359863
1725,12,11,11.895331382751465
1726,1,11,16.841899871826172
1726,2,11,16.821096420288086
1726,3,11,17.024526596069336
1726,4,11,11.309273719787598
1726,5,11,17.261213302612305
1726,6,11,17.235219955444336
1726,7,11,17.243635177612305
1726,8,11,17.322952270507812
1726,9,11,17.37025260925293
1726,10,11,17.595035552978516
1726,11,11,17.733509063720703
1726,12,11,17.768035888671875
1727,1,4,10.884191513061523
1727,2,4,10.943464279174805
1727,3,4,11.010636329650879
1727,4,4,11.057507514953613
1727,5,4,10.893800735473633
1727,6,4,10.939873695373535
1727,7,4,11.032025337219238
1727,8,4,10.992916107177734
1727,9,4,11.0064058303833
1727,10,4,11.01715087890625
1727,11,4,11.011061668395996
1727,12,4,10.967364311218262
1728,1,7,13.73961353302002
1728,2,7,13.845376014709473
1728,3,7,13.944962501525879
1728,4,7,13.940986633300781
1728,5,7,13.946450233459473
1728,6,7,14.06381893157959
1728,7,7,14.040671348571777
1728,8,7,14.256946563720703
1728,9,7,14.327563285827637
1728,10,7,14.40577507019043
1728,11,7,14.37666130065918
1728,12,7,14.359601974487305
1729,1,4,15.608757019042969
1729,2,4,15.58690357208252
1729,3,4,15.673381805419922
1729,4,4,15.612354278564453
1729,5,4,15.68543815612793
1729,6,4,15.6672945022583
1729,7,4,15.737778663635254
1729,8,4,15.763517379760742
1729,9,4,15.77698802947998
1729,10,4,15.839548110961914
1729,11,4,15.973653793334961
1729,12,4,15.996110916137695
1730,1,3,17.908716201782227
1730,2,3,18.08282470703125
1730,3,3,17.913381576538086
1730,4,3,17.887216567993164
1730,5,3,17.802505493164062
1730,6,3,17.89914321899414
1730,7,3,17.866416931152344
1730,8,3,17.9105224609375
1730,9,3,17.928775787353516
1730,10,3,17.99612045288086
1730,11,3,18.00955581665039
1730,12,3,18.005939483642578
1731,1,9,12.146184921264648
1731,2,9,12.259367942810059
1731,3,9,12.397812843322754
1731,4,9,12.437461853027344
1731,5,9,12.414344787597656
1731,6,9,12.52642822265625
1731,7,9,12.780289649963379
1731,8,9,12.89047908782959
1731,9,9,12.929352760314941
1731,10,9,13.019927024841309
1731,11,9,13.134839057922363
1731,12,9,13.141312599182129
1732,1,12,10.983048439025879
1732,2,12,11.029923439025879
1732,3,12,10.780189514160156
1732,4,12,10.375144958496094
1732,5,12,10.24172306060791
1732,6,12,10.201169967651367
1732,7,12,10.433812141418457
1732,8,12,10.248315811157227
1732,9,12,10.261351585388184
1732,10,12,10.286598205566406
1732,11,12,10.409781455993652
1732,12,12,10.649776458740234
1733,1,5,10.878717422485352
1733,2,5,11.07988166809082
1733,3,5,10.91620922088623
1733,4,5,11.034551620483398
1733,5,5,10.984010696411133
1733,6,5,11.086812019348145
1733,7,5,11.051287651062012
1733,8,5,11.086255073547363
1733,9,5,11.094221115112305
1733,10,5,11.130789756774902
1733,11,5,11.151564598083496
1733,12,5,11.121644973754883
1734,1,10,13.906325340270996
1734,2,10,13.919830322265625
1734,3,10,13.908820152282715
1734,4,10,13.975114822387695
1734,5,10,13.996994972229004
1734,6,10,14.003527641296387
1734,7,10,14.049039840698242
1734,8,10,14.102981567382812
1734,9,10,14.169795036315918
1734,10,10,14.190120697021484
1734,11,10,14.320758819580078
1734,12,10,14.355721473693848
1735,1,2,12.84000301361084
1735,2,2,13.048566818237305
1735,3,2,13.044953346252441
1735,4,2,13.065265655517578
1735,5,2,12.400087356567383
1735,6,2,12.984984397888184
1735,7,2,13.759410858154297
1735,8,2,13.01158618927002
1735,9,2,12.923315048217773
1735,10,2,12.07553482055664
1735,11,2,12.670071601867676
1735,12,2,12.758074760437012
1736,1,11,15.527338027954102
1736,2,11,15.584022521972656
1736,3,11,15.6470308303833
1736,4,11,15.69190502166748
1736,5,11,15.685691833496094
1736,6,11,15.775798797607422
1736,7,11,16.170623779296875
1736,8,11,16.191741943359375
1736,9,11,16.421539306640625
1736,10,11,16.130046844482422
1736,11,11,16.24352264404297
1736,12,11,16.255367279052734
1737,1,11,9.072540283203125
1737,2,11,10.032988548278809
1737,3,11,10.01060676574707
1737,4,11,10.184175491333008
1737,5,11,10.177583694458008
1737,6,11,10.186312675476074
1737,7,11,10.472076416015625
1737,8,11,10.443845748901367
1737,9,11,10.458492279052734
1737,10,11,10.49806022644043
1737,11,11,10.831527709960938
1737,12,11,10.877839088439941
1738,1,11,15.804319381713867
1738,2,11,15.810298919677734
1738,3,11,15.788114547729492
1738,4,11,15.795003890991211
1738,5,11,15.785296440124512
1738,6,11,15.889081954956055
1738,7,11,15.93120002746582
1738,8,11,16.0891056060791
1738,9,11,16.141311645507812
1738,10,11,16.17914390563965
1738,11,11,16.226394653320312
1738,12,11,16.204336166381836
1739,1,8,15.394783973693848
1739,2,8,15.387141227722168
1739,3,8,15.46187973022461
1739,4,8,15.353281021118164
1739,5,8,15.424406051635742
1739,6,8,15.464804649353027
1739,7,8,15.545111656188965
1739,8,8,16.18205451965332
1739,9,8,16.242525100708008
1739,10,8,16.210508346557617
1739,11,8,16.21002197265625
1739,12,8,16.189769744873047
1740,1,4,16.429750442504883
1740,2,4,16.45820426940918
1740,3,4,16.58146858215332
1740,4,4,16.583723068237305
1740,5,4,16.45676612854004
1740,6,4,16.505762100219727
1740,7,4,16.88927459716797
1740,8,4,16.904489517211914
1740,9,4,16.928163528442383
1740,10,4,16.93533706665039
1740,11,4,16.966014862060547
1740,12,4,16.927358627319336
1741,1,7,11.163010597229004
1741,2,7,11.436976432800293
1741,3,7,11.442316055297852
1741,4,7,11.922242164611816
1741,5,7,11.934289932250977
1741,6,7,11.951154708862305
1741,7,7,12.291860580444336
1741,8,7,12.390829086303711
1741,9,7,12.425575256347656
1741,10,7,12.383893966674805
1741,11,7,12.408814430236816
1741,12,7,12.38275146484375
1742,1,11,10.843424797058105
1742,2,11,10.831543922424316
1742,3,11,10.882176399230957
1742,4,11,10.808266639709473
1742,5,11,10.93596363067627
1742,6,11,11.081233024597168
1742,7,11,11.046480178833008
1742,8,11,11.105819702148438
1742,9,11,11.080881118774414
1742,10,11,11.079012870788574
1742,11,11,11.079036712646484
1742,12,11,11.888113021850586
1743,1,6,14.260659217834473
1743,2,6,14.24459171295166
1743,3,6,14.26657772064209
1743,4,6,14.266937255859375
1743,5,6,14.254027366638184
1743,6,6,14.289312362670898
1743,7,6,14.25875186920166
1743,8,6,14.279740333557129
1743,9,6,14.292693138122559
1743,10,6,14.533563613891602
1743,11,6,14.557954788208008
1743,12,6,14.49443531036377
1744,1,11,15.885462760925293
1744,2,11,15.918407440185547
1744,3,11,15.97884464263916
1744,4,11,16.01007080078125
1744,5,11,15.988004684448242
1744,6,11,16.01991081237793
1744,7,11,16.033065795898438
1744,8,11,16.09033966064453
1744,9,11,16.140771865844727
1744,10,11,16.17761993408203
1744,11,11,16.192867279052734
1744,12,11,16.188791275024414
1745,1,11,13.824321746826172
1745,2,11,13.828056335449219
1745,3,11,13.882331848144531
1745,4,11,14.413228988647461
1745,5,11,14.579617500305176
1745,6,11,14.759305953979492
1745,7,11,14.731490135192871
1745,8,11,14.699438095092773
1745,9,11,14.756269454956055
1745,10,11,14.778877258300781
1745,11,11,14.573882102966309
1745,12,11,14.225968360900879
1746,1,11,14.295428276062012
1746,2,11,14.15157699584961
1746,3,11,14.278217315673828
1746,4,11,14.356832504272461
1746,5,11,13.944592475891113
1746,6,11,14.288946151733398
1746,7,11,14.49852466583252
1746,8,11,14.5309419631958
1746,9,11,14.535699844360352
1746,10,11,14.797296524047852
1746,11,11,14.872640609741211
1746,12,11,14.852649688720703
1747,1,10,11.16684341430664
1747,2,10,11.146781921386719
1747,3,10,11.220050811767578
1747,4,10,11.324141502380371
1747,5,10,11.269309043884277
1747,6,10,11.419466018676758
1747,7,10,11.442572593688965
1747,8,10,11.473010063171387
1747,9,10,11.696577072143555
1747,10,10,11.649618148803711
1747,11,10,11.989612579345703
1747,12,10,11.922690391540527
1748,1,6,12.074823379516602
1748,2,6,12.027554512023926
1748,3,6,11.967083930969238
1748,4,6,11.849200248718262
1748,5,6,11.922333717346191
1748,6,6,11.905756950378418
1748,7,6,12.275989532470703
1748,8,6,12.270524024963379
1748,9,6,12.11878776550293
1748,10,6,12.294325828552246
1748,11,6,12.212384223937988
1748,12,6,12.508721351623535
1749,1,11,15.201469421386719
1749,2,11,15.256830215454102
1749,3,11,15.344860076904297
1749,4,11,15.314844131469727
1749,5,11,15.347688674926758
1749,6,11,15.527837753295898
1749,7,11,15.538477897644043
1749,8,11,15.864599227905273
1749,9,11,16.01846694946289
1749,10,11,16.119171142578125
1749,11,11,15.951918601989746
1749,12,11,15.838282585144043
1750,1,9,13.903045654296875
1750,2,9,14.020009994506836
1750,3,9,14.045540809631348
1750,4,9,14.056838035583496
1750,5,9,14.062067031860352
1750,6,9,14.166973114013672
1750,7,9,14.15803337097168
1750,8,9,14.179430961608887
1750,9,9,14.192604064941406
1750,10,9,14.287619590759277
1750,11,9,14.27481460571289
1750,12,9,14.258480072021484
1751,1,8,12.376720428466797
1751,2,8,12.348325729370117
1751,3,8,12.310760498046875
1751,4,8,12.270482063293457
1751,5,8,12.231696128845215
1751,6,8,12.152902603149414
1751,7,8,12.050373077392578
1751,8,8,12.129279136657715
1751,9,8,12.68752384185791
1751,10,8,12.152828216552734
1751,11,8,11.935372352600098
1751,12,8,11.879576683044434
1752,1,11,12.24266242980957
1752,2,11,12.207823753356934
1752,3,11,12.372368812561035
1752,4,11,12.37578010559082
1752,5,11,12.261448860168457
1752,6,11,12.32919692993164
1752,7,11,12.351073265075684
1752,8,11,12.389656066894531
1752,9,11,12.415738105773926
1752,10,11,12.38775634765625
1752,11,11,12.203876495361328
1752,12,11,12.113274574279785
1753,1,12,10.136090278625488
1753,2,12,10.560515403747559
1753,3,12,10.706507682800293
1753,4,12,10.584769248962402
1753,5,12,10.728014945983887
1753,6,12,10.929165840148926
1753,7,12,11.025728225708008
1753,8,12,10.631093978881836
1753,9,12,0.0
1753,10,12,10.5385160446167
1753,11,12,11.434782981872559
1753,12,12,11.870931625366211
1754,1,11,13.700374603271484
1754,2,11,13.709272384643555
1754,3,11,13.742891311645508
1754,4,11,13.804028511047363
1754,5,11,13.84402084350586
1754,6,11,13.871633529663086
1754,7,11,13.891351699829102
1754,8,11,13.879898071289062
1754,9,11,13.933479309082031
1754,10,11,13.933073997497559
1754,11,11,13.991497993469238
1754,12,11,14.036978721618652
1755,1,4,11.779633522033691
1755,2,4,11.922576904296875
1755,3,4,12.028083801269531
1755,4,4,12.06263542175293
1755,5,4,11.958755493164062
1755,6,4,12.067961692810059
1755,7,4,12.083640098571777
1755,8,4,12.080361366271973
1755,9,4,12.028904914855957
1755,10,4,12.083253860473633
1755,11,4,12.392244338989258
1755,12,4,12.518282890319824
1756,1,9,0.0
1756,2,9,0.0
1756,3,9,0.0
1756,4,9,9.006985664367676
1756,5,9,8.664850234985352
1756,6,9,9.689927101135254
1756,7,9,9.642430305480957
1756,8,9,9.397953033447266
1756,9,9,9.197309494018555
1756,10,9,9.386013984680176
1756,11,9,9.312851905822754
1756,12,9,9.200569152832031
1757,1,11,8.659995079040527
1757,2,11,8.831986427307129
1757,3,11,9.221841812133789
1757,4,11,9.0495023727417
1757,5,11,9.297764778137207
1757,6,11,9.351750373840332
1757,7,11,9.15575885772705
1757,8,11,9.1117525100708
1757,9,11,9.177872657775879
1757,10,11,9.285633087158203
1757,11,11,9.354991912841797
1757,12,11,9.267367362976074
1758,1,3,13.71804141998291
1758,2,3,13.75696849822998
1758,3,3,13.546696662902832
1758,4,3,13.675402641296387
1758,5,3,13.621930122375488
1758,6,3,13.665484428405762
1758,7,3,14.420710563659668
1758,8,3,13.773884773254395
1758,9,3,13.810091018676758
1758,10,3,13.717681884765625
1758,11,3,13.802372932434082
1758,12,3,13.836007118225098
1759,1,11,10.275235176086426
1759,2,11,10.500364303588867
1759,3,11,10.593659400939941
1759,4,11,10.82508373260498
1759,5,11,10.809389114379883
1759,6,11,10.889276504516602
1759,7,11,11.040410995483398
1759,8,11,10.948152542114258
1759,9,11,11.101973533630371
1759,10,11,10.957051277160645
1759,11,11,11.192610740661621
1759,12,11,11.120392799377441
1760,1,11,8.314224243164062
1760,2,11,8.837310791015625
1760,3,11,9.402759552001953
1760,4,11,9.306320190429688
1760,5,11,9.628186225891113
1760,6,11,9.794781684875488
1760,7,11,10.885088920593262
1760,8,11,10.786561012268066
1760,9,11,11.099494934082031
1760,10,11,11.019036293029785
1760,11,11,11.133954048156738
1760,12,11,11.099123001098633
1761,1,4,11.256664276123047
1761,2,4,11.39944839477539
1761,3,4,11.50439453125
1761,4,4,11.723726272583008
1761,5,4,11.734034538269043
1761,6,4,11.764708518981934
1761,7,4,11.706984519958496
1761,8,4,11.568619728088379
1761,9,4,11.56959342956543
1761,10,4,11.683788299560547
1761,11,4,11.713693618774414
1761,12,4,11.687360763549805
1762,1,8,15.683195114135742
1762,2,8,15.803583145141602
1762,3,8,15.852933883666992
1762,4,8,15.90893268585205
1762,5,8,15.900589942932129
1762,6,8,15.910987854003906
1762,7,8,15.930703163146973
1762,8,8,15.97248363494873
1762,9,8,16.055362701416016
1762,10,8,16.114356994628906
1762,11,8,16.298582077026367
1762,12,8,16.41391372680664
1763,1,11,13.098542213439941
1763,2,11,13.061175346374512
1763,3,11,13.037313461303711
1763,4,11,12.912315368652344
1763,5,11,13.067659378051758
1763,6,11,13.107269287109375
1763,7,11,13.175603866577148
1763,8,11,13.172319412231445
1763,9,11,13.710400581359863
1763,10,11,13.329903602600098
1763,11,11,13.30666732788086
1763,12,11,13.431456565856934
1764,1,12,10.20157527923584
1764,2,12,10.127778053283691
1764,3,12,11.707174301147461
1764,4,12,10.846027374267578
1764,5,12,11.065930366516113
1764,6,12,10.818906784057617
1764,7,12,11.019012451171875
1764,8,12,11.05260944366455
1764,9,12,11.10045337677002
1764,10,12,11.221426963806152
1764,11,12,11.26461410522461
1764,12,12,11.377318382263184
1765,1,11,10.797213554382324
1765,2,11,11.132314682006836
1765,3,11,11.395173072814941
1765,4,11,11.573875427246094
1765,5,11,11.163498878479004
1765,6,11,11.307269096374512
1765,7,11,11.28094482421875
1765,8,11,11.269659996032715
1765,9,11,11.281147956848145
1765,10,11,11.280653953552246
1765,11,11,11.310846328735352
1765,12,11,11.500844955444336
1766,1,11,14.854480743408203
1766,2,11,14.89863395690918
1766,3,11,14.996540069580078
1766,4,11,15.037029266357422
1766,5,11,15.017959594726562
1766,6,11,15.095085144042969
1766,7,11,15.19231128692627
1766,8,11,15.177820205688477
1766,9,11,15.27591609954834
1766,10,11,15.323365211486816
1766,11,11,15.705638885498047
1766,12,11,15.930562973022461
1767,1,11,12.57196044921875
1767,2,11,12.61259937286377
1767,3,11,12.675068855285645
1767,4,11,12.599665641784668
1767,5,11,12.67626667022705
1767,6,11,12.639363288879395
1767,7,11,12.691429138183594
1767,8,11,12.71531867980957
1767,9,11,12.69196891784668
1767,10,11,12.738247871398926
1767,11,11,12.740532875061035
1767,12,11,12.691787719726562
1768,1,11,11.042768478393555
1768,2,11,11.223424911499023
1768,3,11,10.788047790527344
1768,4,11,11.095852851867676
1768,5,11,11.210208892822266
1768,6,11,11.647127151489258
1768,7,11,11.321763038635254
1768,8,11,12.087896347045898
1768,9,11,11.329129219055176
1768,10,11,11.383238792419434
1768,11,11,11.587120056152344
1768,12,11,11.85861873626709
1769,1,2,15.47642707824707
1769,2,2,15.527746200561523
1769,3,2,15.738670349121094
1769,4,2,15.820490837097168
1769,5,2,15.799949645996094
1769,6,2,15.491754531860352
1769,7,2,15.52023696899414
1769,8,2,15.593537330627441
1769,9,2,15.609760284423828
1769,10,2,15.687357902526855
1769,11,2,15.731447219848633
1769,12,2,15.710016250610352
1770,1,12,18.704044342041016
1770,2,12,18.73686981201172
1770,3,12,18.77028465270996
1770,4,12,18.81206512451172
1770,5,12,18.894044876098633
1770,6,12,18.91629409790039
1770,7,12,18.949378967285156
1770,8,12,19.032699584960938
